EstimatedCostToDate,IncidentSize,TotalIncidentPersonnel,InitialLatitude,InitialLongitude,FireDiscoveryDateTime,PrimaryFuelModel
40000.0,2395.0,24.0,36.41939,-96.10131,4/10/2022 3:25:00 PM,Hardwood Litter
0.0,145.0,9.0,30.48413333,94.63833333,3/3/2016 9:56:00 PM,Timber (Litter and Understory)
150000.0,8043.3,5.0,45.996167,-106.258,8/25/2017 12:32:00 AM,Timber (Grass and Understory)
0.0,420.0,11.0,43.71279,-106.637,7/18/2016 10:21:00 PM,Short Grass (1 foot)
200000.0,2288.88,123.0,44.4088,-117.2341,8/3/2017 9:37:00 PM,Brush (2 feet)
48000.0,137.0,28.0,36.6195,-106.0995,7/20/2016 10:08:00 PM,Timber (Litter and Understory)
1.0,746.0,1.0,35.2684,-102.5477,4/27/2022 9:27:20 PM,Tall Grass (2.5 feet)
650000.0,50.0,41.0,46.70863,-112.7279,8/16/2021 8:53:00 PM,Timber (Litter and Understory)
74000000.0,124924.0,31.0,36.11938,-121.5997,8/19/2020 3:04:00 AM,Chaparral (6 feet)
350000.0,2057.0,0.0,37.892217,-79.182033,5/3/2018 10:16:00 PM,Hardwood Litter
100000.0,617.0,10.0,33.25694,-79.77193,3/16/2018 2:57:00 PM,Southern Rough
900000.0,303.0,35.0,38.44061,-105.3091,7/8/2020 9:37:00 PM,Brush (2 feet)
13500000.0,6614.0,2.0,48.95789,-115.9306,7/29/2018 6:51:00 PM,Closed Timber Litter
50000.0,361.12,7.0,40.83989,-117.1683,7/24/2018 9:33:00 PM,Brush (2 feet)
100000.0,111.0,16.0,43.08739,-121.5379,5/29/2020 7:57:12 PM,Timber (Litter and Understory)
75000.0,433.0,20.0,44.01339,-111.6782,6/21/2021 10:36:00 PM,Brush (2 feet)
700000.0,219.0,9.0,36.09055,-82.911417,3/26/2022 11:58:00 AM,Hardwood Litter
50000.0,408.0,7.0,43.03346,-106.9574,7/2/2020 9:14:00 PM,Short Grass (1 foot)
10000.0,201.2,4.0,47.38309,-107.8755,7/11/2017 12:40:00 AM,Short Grass (1 foot)
400000.0,157.0,1.0,45.1786,-117.366699,7/1/2015 10:02:00 PM,Timber (Litter and Understory)
166360.0,50.9,7.0,62.086667,-152.700278,7/24/2019 4:15:57 AM,Timber (Grass and Understory)
1.0,392.0,6.0,29.43833333,-98.29305556,1/15/2022 8:33:16 PM,Short Grass (1 foot)
10000.0,144.0,25.0,40.093889,-77.096389,3/14/2021 9:30:00 PM,Hardwood Litter
20000.0,132.35,40.0,39.88253,-115.8111,7/25/2018 4:55:00 AM,Brush (2 feet)
3800000.0,761.0,11.0,42.5144,-122.7134,7/30/2020 10:11:00 PM,Timber (Grass and Understory)
442000.0,4953.0,4.0,31.3525,-111.147,6/20/2021 8:00:00 PM,Short Grass (1 foot)
2800000.0,3142.0,38.0,41.89085,-123.6431,8/8/2017 12:45:00 AM,Timber (Litter and Understory)
180000.0,3600.0,6.0,47.31634,-112.9457,7/11/2021 7:37:00 PM,Timber (Litter and Understory)
185000.0,3393.6,30.0,45.21487,-106.3398,7/9/2016 11:34:00 PM,Timber (Grass and Understory)
0.0,364.0,8.0,43.48151,-105.8538,7/15/2017 10:53:00 PM,Tall Grass (2.5 feet)
2500.0,23.0,1.0,46.47811,-114.6129,8/21/2022 9:53:42 PM,Timber (Litter and Understory)
731359.0,30636.0,22.0,25.57217,-80.85715,5/27/2020 7:01:00 PM,Tall Grass (2.5 feet)
44463612.0,119978.0,16.0,32.38274,-110.9263,6/6/2020 5:05:00 AM,Short Grass (1 foot)
0.0,321.0,8.0,31.1107,-101.2603,5/21/2018 8:28:26 PM,Short Grass (1 foot)
350000.0,4425.0,21.0,33.13852,-110.1243,4/8/2021 6:31:00 PM,Short Grass (1 foot)
1.0,760.0,1.0,33.40526666,-100.48548333,9/12/2017 8:10:00 PM,Tall Grass (2.5 feet)
75000.0,636.0,2.0,33.77781,-107.9967,7/19/2016 9:26:00 PM,Short Grass (1 foot)
200000.0,4960.0,1.0,34.0321,-110.1106,8/28/2015 9:31:00 PM,Timber (Litter and Understory)
5000.0,300.0,17.0,34.148,-104.0693,6/3/2018 9:00:00 PM,Tall Grass (2.5 feet)
15000.0,123.0,7.0,31.70315,-92.48683,3/12/2021 5:11:00 PM,Timber (Grass and Understory)
289000.0,230.0,114.0,47.9836,-119.0493,9/12/2016 2:38:00 PM,Tall Grass (2.5 feet)
3500000.0,2643.0,138.0,43.69175,-119.6049,9/10/2021 12:28:00 AM,Timber (Litter and Understory)
100000.0,16.0,0.0,47.33935,-120.694,9/8/2018 7:27:01 AM,Timber (Grass and Understory)
3100000.0,5634.0,105.0,39.1575,-112.1792,7/23/2016 8:33:00 PM,Chaparral (6 feet)
0.0,404.4,8.0,65.43333,-142.46667,6/29/2017 11:08:26 PM,Timber (Grass and Understory)
200000.0,1356.0,62.0,44.2776,-116.8517,8/18/2015 12:07:00 AM,Short Grass (1 foot)
50000.0,185.0,0.0,34.1726,-111.1462,8/19/2020 4:39:11 PM,Tall Grass (2.5 feet)
35000.0,1200.0,53.0,44.37905,-102.2005,8/9/2022 9:12:00 PM,Tall Grass (2.5 feet)
300000.0,278.0,8.0,39.50056,-119.858,6/15/2016 8:12:00 PM,Brush (2 feet)
10000.0,151.0,22.0,36.29966,-94.91798,1/10/2019 9:00:00 PM,Hardwood Litter
9770000.0,31603.0,24.0,47.15093,-111.719,7/23/2021 6:07:00 PM,Closed Timber Litter
190000.0,30305.1,0.0,63.191416,-142.924122,7/21/2021 10:31:31 PM,Timber (Grass and Understory)
4000.0,1.1,1.0,37.8883,-111.6108,7/12/2015 7:22:49 PM,Timber (Litter and Understory)
100000.0,20.0,72.0,44.23104,-115.0895,8/22/2017 8:01:00 PM,Timber (Litter and Understory)
751100.0,2057.0,3.0,48.188801,-116.080704,8/14/2015 4:24:00 AM,Timber (Litter and Understory)
0.0,1.0,3.0,33.497,-94.5095,7/20/2022 11:27:11 AM,Short Grass (1 foot)
0.0,414.0,16.0,30.51323888,-99.09188333,8/16/2015 8:35:00 PM,Tall Grass (2.5 feet)
80000.0,1008.2,35.0,45.17533,-106.341,7/14/2020 11:36:00 PM,Tall Grass (2.5 feet)
25000.0,616.0,17.0,35.22574,-96.11592,12/13/2019 11:30:00 PM,Timber (Litter and Understory)
193610.58,51.1,20.0,66.36866,-153.9922,6/3/2019 9:07:00 PM,Timber (Grass and Understory)
1374749.0,124.0,10.0,39.3619,-123.315467,9/1/2022 10:57:51 PM,Brush (2 feet)
203000.0,1771.0,79.0,46.74661,-120.5523,7/24/2017 6:47:00 AM,Short Grass (1 foot)
5000.0,552.0,4.0,36.48986,-97.0351,3/5/2022 8:30:00 PM,Tall Grass (2.5 feet)
75000.0,121.0,7.0,47.691601,-113.919998,9/24/2015 7:20:00 PM,Timber (Litter and Understory)
5700000.0,4648.0,12.0,46.34056,-111.159,6/13/2021 9:58:00 PM,Short Grass (1 foot)
1.0,400.0,1.0,28.38781666,-97.30731666,7/20/2017 8:39:00 PM,Brush (2 feet)
1000.0,1000.0,10.0,36.71164,-96.74075,11/25/2019 10:00:00 PM,Short Grass (1 foot)
475000.0,2616.0,11.0,40.043167,-114.553667,8/21/2020 8:12:00 PM,Timber (Grass and Understory)
1.0,614.0,12.0,33.84216666,-100.84753333,3/16/2018 7:59:00 PM,Tall Grass (2.5 feet)
80000.0,721.0,2.0,33.63561,-107.0139,8/16/2020 11:47:00 PM,Chaparral (6 feet)
0.0,4500.0,1.0,35.70916666,-102.28366666,3/19/2018 4:43:00 PM,Tall Grass (2.5 feet)
12850000.0,233458.31,20.0,41.805833,-116.328611,8/17/2018 10:47:00 PM,Brush (2 feet)
180000.0,67.0,3.0,45.44064,-111.8443,8/2/2018 7:14:18 PM,Timber (Litter and Understory)
762500.0,70.0,98.0,44.556499,-121.8722,7/18/2015 8:27:00 PM,Timber (Litter and Understory)
400000.0,1094.0,25.0,41.59981,-115.4925,7/25/2018 11:33:00 PM,Brush (2 feet)
1500000.0,2500.0,2.0,38.92575,-119.6811,6/24/2020 7:41:00 PM,Timber (Grass and Understory)
100000.0,2.5,4.0,66.73978,-145.4747,7/8/2020 10:15:00 PM,Timber (Grass and Understory)
8000.0,187.2,2.0,37.800278,-91.076944,11/18/2016 2:54:00 AM,Hardwood Litter
32571.0,25.0,43.0,64.63535,-149.080483,6/24/2015 12:13:52 AM,Timber (Litter and Understory)
225000.0,11.0,0.0,47.049333,-115.692333,8/14/2022 7:01:13 PM,Timber (Litter and Understory)
85000.0,136.0,40.0,43.88607,-103.4361,3/29/2021 4:30:00 PM,Timber (Litter and Understory)
339385.0,247.0,88.0,48.17604,-118.9449,9/28/2018 8:57:00 PM,Tall Grass (2.5 feet)
9952000.0,1543.0,6.0,40.693501,-123.539101,6/10/2015 12:23:00 AM,Heavy Logging Slash
570000.0,395.0,15.0,37.53424,-108.7162,6/28/2020 6:36:00 PM,Brush (2 feet)
300000.0,732.0,78.0,38.90147,-117.8337,8/7/2019 10:12:00 PM,Closed Timber Litter
17000.0,62.0,7.0,37.9246,-111.6859,7/14/2015 9:48:54 PM,Timber (Litter and Understory)
212702.0,59.0,20.0,66.58333,-145.66667,6/16/2015 3:58:15 AM,Timber (Litter and Understory)
560000.0,49912.0,60.0,43.05629,-114.3897,8/4/2017 8:30:00 PM,Short Grass (1 foot)
40000.0,300.0,7.0,33.90976,-96.82088,3/20/2022 8:30:00 PM,Hardwood Litter
1367210.0,2186.1,35.0,62.859167,-155.574667,6/15/2021 12:08:18 AM,Chaparral (6 feet)
125000.0,1160.0,34.0,36.64776,-96.03709,4/6/2022 8:01:00 PM,Hardwood Litter
663000.0,941.0,7.0,31.45194,-108.7598,5/24/2021 4:58:00 PM,Short Grass (1 foot)
175000.0,3141.0,7.0,33.12719,-111.3553,5/29/2020 5:18:00 PM,Tall Grass (2.5 feet)
2462535.0,2370.3,0.0,66.4,-143.6,7/2/2018 7:39:53 PM,Short Grass (1 foot)
90000.0,950.0,11.0,42.25362,-111.8178,8/3/2016 10:30:00 PM,Short Grass (1 foot)
285000.0,76.0,52.0,44.41119,-115.3688,8/8/2017 9:39:00 PM,Timber (Litter and Understory)
75000.0,942.0,1.0,32.48263,-111.0332,8/27/2020 11:26:00 PM,Short Grass (1 foot)
1.0,9813.0,9.0,31.12611111,-99.04888889,8/2/2020 10:41:19 PM,Short Grass (1 foot)
100000.0,570.0,57.0,33.73873,-112.7104,4/27/2019 6:40:00 PM,Short Grass (1 foot)
645000.0,618.0,15.0,47.722099,-116.427597,8/21/2015 11:51:00 PM,Timber (Litter and Understory)
80000.0,217.0,22.0,40.00898,-108.3574,7/18/2019 8:21:00 PM,Brush (2 feet)
10000.0,1.0,3.0,44.34112,-121.8236,8/30/2019 2:36:00 AM,Closed Timber Litter
0.0,10789.0,10.0,35.8558,-100.91213833,7/12/2016 7:00:00 PM,Brush (2 feet)
600000.0,1620.0,73.0,42.59789,-112.6827,7/21/2021 9:03:00 PM,Brush (2 feet)
100000.0,506.5,48.0,44.31744,-116.3859,9/29/2022 11:16:00 AM,Short Grass (1 foot)
700000.0,4975.0,2.0,48.91183,-117.043,7/1/2017 12:47:00 AM,Timber (Litter and Understory)
400000.0,500.0,1.0,45.83438,-107.4325,7/29/2017 8:06:00 PM,Timber (Grass and Understory)
30000.0,750.0,20.0,31.124722,-92.571389,3/22/2018 6:02:00 PM,Timber (Grass and Understory)
0.0,890.0,23.0,32.708713,-99.76203,12/10/2021 7:24:57 PM,Tall Grass (2.5 feet)
8500.0,6.0,0.0,38.60006,-107.2667,7/10/2019 10:40:08 PM,Tall Grass (2.5 feet)
5000.0,733.0,8.0,36.83052,-92.01273,3/8/2021 4:54:00 PM,Timber (Litter and Understory)
0.0,30.0,1.0,33.83244776,-98.70591447,7/26/2022 9:20:17 PM,Brush (2 feet)
434432.0,312.0,54.0,37.76041,-118.8737,7/31/2018 8:32:00 PM,Brush (2 feet)
2.0,26979.0,0.0,34.82021595,-100.22018419,4/13/2018 7:03:55 PM,Tall Grass (2.5 feet)
45573.0,4032.0,4.0,48.75237,-114.0282,8/12/2017 4:17:00 PM,Timber (Litter and Understory)
500000.0,424.0,38.0,42.81029,-118.747,8/19/2020 2:51:00 AM,Short Grass (1 foot)
100000.0,217.0,36.0,40.6497,-106.2829,10/16/2015 8:46:00 PM,Short Grass (1 foot)
990.0,3.3,24.0,40.438611,-77.839167,3/11/2021 6:02:00 PM,Closed Timber Litter
3473600.0,418.0,4.0,40.14715,-106.21,8/29/2021 7:11:00 PM,Timber (Litter and Understory)
1.0,563.0,2.0,34.54983,-100.06298,7/13/2018 2:09:53 AM,Brush (2 feet)
10000.0,0.5,14.0,44.04579,-115.8884,8/6/2021 8:16:00 PM,Short Grass (1 foot)
65000.0,667.0,22.0,36.604139,-84.314556,11/28/2017 4:09:00 PM,Hardwood Litter
750000.0,159.0,24.0,39.08988,-105.4903,8/23/2020 7:02:00 PM,Timber (Grass and Understory)
25000.0,30.0,0.0,37.61684,-119.5431,8/24/2020 6:11:00 PM,Timber (Litter and Understory)
140418.0,23.3,20.0,65.1943,-147.4694,6/26/2016 9:49:12 PM,Timber (Litter and Understory)
120000.0,2546.0,10.0,43.67041,-103.007,3/6/2021 9:19:00 PM,Short Grass (1 foot)
25000.0,523.0,50.0,37.17018,-100.9229,6/14/2020 3:37:00 PM,Short Grass (1 foot)
2227316.0,9200.0,7.0,33.66434,-107.006,6/27/2017 12:53:00 AM,Chaparral (6 feet)
166408.0,1107.0,31.0,47.4104,-108.072998,8/20/2015 7:56:00 PM,Timber (Grass and Understory)
4488853.0,1572.0,11.0,38.76479,-105.3029,5/12/2022 10:16:00 PM,Tall Grass (2.5 feet)
0.0,108.46,10.0,30.96533333,95.272,3/2/2017 4:12:00 PM,Timber (Grass and Understory)
42000.0,125.0,0.0,38.78084,-117.2558,11/8/2018 9:15:00 PM,Timber (Grass and Understory)
750000.0,3424.0,15.0,42.72145,-120.6329,8/17/2016 9:04:00 PM,Short Grass (1 foot)
60000.0,331.0,10.0,35.29327,-96.07798,3/28/2022 10:17:00 PM,Hardwood Litter
0.0,293.0,8.0,33.51672,-109.6235,5/8/2019 5:52:00 PM,Short Grass (1 foot)
3934872.0,2819.0,148.0,37.78216,-118.919,8/4/2016 9:09:00 PM,Timber (Litter and Understory)
4900000.0,4863.0,323.0,41.408001,-121.3974,7/31/2015 12:46:00 AM,Timber (Grass and Understory)
1.0,480.0,17.0,34.316,-101.05666666,3/23/2018 8:17:00 PM,Short Grass (1 foot)
311171.16,668.8,15.0,42.7525,-117.4585,8/17/2016 11:37:00 PM,Tall Grass (2.5 feet)
30375000.0,19377.0,64.0,42.91437,-122.8358,8/2/2021 1:41:00 AM,Timber (Litter and Understory)
0.0,204.0,12.0,33.747068,-95.240388,8/15/2022 7:10:02 PM,Timber (Litter and Understory)
35000.0,2624.0,39.0,36.50189,-96.23318,4/2/2021 9:15:00 PM,Tall Grass (2.5 feet)
65000.0,815.0,1.0,34.81251,-113.3027,6/27/2022 12:12:00 AM,Short Grass (1 foot)
1.0,4355.0,2.0,35.7032,-101.6473,7/11/2020 7:43:00 PM,Tall Grass (2.5 feet)
1500000.0,3391.0,115.0,43.03719,-118.9319,8/5/2020 11:06:00 PM,Short Grass (1 foot)
20000.0,643.0,10.0,36.04395,-93.14931,11/23/2017 9:42:00 PM,Timber (Litter and Understory)
6750.0,935.0,16.0,32.3037,-105.1848,4/27/2015 1:50:00 AM,Tall Grass (2.5 feet)
7024539.0,1579.0,4.0,43.87498,-108.9929,8/9/2016 1:24:00 AM,Timber (Litter and Understory)
250560.0,1176.0,5.0,36.32734,-106.8046,8/6/2019 8:41:00 PM,Timber (Grass and Understory)
2360000.0,18108.0,1.0,33.15764,-108.3469,6/6/2020 5:09:00 PM,Timber (Grass and Understory)
200000.0,7729.7,11.0,46.59266,-106.087,7/7/2017 6:28:00 PM,Short Grass (1 foot)
2510.0,0.1,4.0,42.604,-110.7326,9/20/2016 11:43:55 PM,Timber (Litter and Understory)
1200000.0,13294.0,0.0,40.2584,-116.423717,9/13/2017 1:29:00 AM,Brush (2 feet)
587114.89,133.0,0.0,44.90135,-114.0215,7/17/2021 8:22:00 PM,Timber (Grass and Understory)
890000.0,42267.0,18.0,44.18665,-107.7445,7/9/2018 4:30:00 AM,Short Grass (1 foot)
1.0,700.0,1.0,26.34134722,-98.61645555,2/24/2016 8:28:00 PM,Tall Grass (2.5 feet)
150000.0,8419.0,2.0,36.41967,-118.4484,8/16/2020 5:24:00 PM,Brush (2 feet)
45000.0,4812.5,12.0,42.74727,-115.5416,8/22/2018 11:55:00 PM,Brush (2 feet)
500000.0,2880.0,1.0,34.20627,-110.5094,7/8/2019 4:39:00 PM,Short Grass (1 foot)
0.0,1537.0,5.0,38.51032,-104.8368,3/9/2018 12:47:00 AM,Tall Grass (2.5 feet)
285000.0,1000.0,10.0,36.01416,-81.82861,12/24/2021 2:41:00 PM,Timber (Litter and Understory)
120000.0,1300.0,37.0,34.1768,-109.8573,6/24/2015 8:19:00 PM,Timber (Litter and Understory)
1.0,703.0,21.0,33.86111111,-99.36861111,8/3/2020 9:29:47 PM,Brush (2 feet)
40000.0,458.0,18.0,45.86342,-107.9898,7/14/2017 6:00:00 PM,Tall Grass (2.5 feet)
10000000.0,1872.0,42.0,41.865816,-122.670144,9/5/2019 6:19:46 PM,Brush (2 feet)
225000.0,1529.0,106.0,44.14398,-116.6922,7/14/2019 10:08:00 PM,Short Grass (1 foot)
46000000.0,13440.0,692.0,41.429267,-122.637483,9/2/2022 10:48:10 PM,Short Grass (1 foot)
7100000.0,30659.0,134.0,46.96867,-120.1847,8/1/2022 7:05:00 PM,Short Grass (1 foot)
4501931.0,3238.0,3.0,34.29984,-110.9099,9/12/2016 1:57:00 PM,Timber (Litter and Understory)
2400.0,3219.4,8.0,65.41109,-142.6217,6/10/2019 6:28:00 PM,Timber (Grass and Understory)
100000.0,665.0,19.0,46.56932,-119.3141,8/21/2017 6:07:00 PM,Tall Grass (2.5 feet)
30000.0,0.3,1.0,43.99186,-115.1976,8/22/2022 8:26:24 PM,Timber (Litter and Understory)
250000.0,187.0,1.0,40.92111,-110.3338,7/12/2016 7:11:02 PM,Timber (Litter and Understory)
5930000.0,9834.0,1.0,44.86872,-114.6153,7/14/2022 11:01:00 PM,Timber (Litter and Understory)
1935000.0,11180.0,1.0,44.41141,-109.8444,9/2/2019 9:59:00 PM,Timber (Litter and Understory)
1500.0,109.8,2.0,35.041801,-93.514702,2/8/2016 3:59:00 PM,Hardwood Litter
441288.0,274.0,16.0,39.88626,-108.4413,7/14/2020 5:20:00 PM,Brush (2 feet)
1.0,1000.0,5.0,33.32566667,-98.26983333,11/20/2019 8:21:27 PM,Tall Grass (2.5 feet)
80000.0,312.0,65.0,42.72747,-116.8058,9/4/2017 10:11:00 PM,Short Grass (1 foot)
10000.0,176.0,4.0,36.591599,-92.850998,3/5/2016 7:33:00 PM,Hardwood Litter
5800000.0,5855.0,53.0,48.76295,-119.7867,8/4/2021 7:48:00 PM,Timber (Litter and Understory)
5100000.0,13500.0,4.0,46.836899,-114.886597,8/14/2015 7:09:00 PM,Timber (Litter and Understory)
500000.0,69.9,34.0,40.85215,-119.6797,8/29/2017 11:58:00 PM,Brush (2 feet)
100000.0,1780.0,21.0,46.71361,-120.4975,6/2/2018 11:24:00 PM,Short Grass (1 foot)
1.0,206.0,1.0,34.39388889,-100.0125,2/6/2021 10:41:09 PM,Tall Grass (2.5 feet)
0.0,285.0,33.0,34.705836,-100.593651,2/19/2022 9:15:13 PM,Tall Grass (2.5 feet)
700000.0,100.0,64.0,37.74783,-119.9924,9/13/2016 8:55:00 PM,Brush (2 feet)
285000.0,2525.0,0.0,34.22009,-112.1096,6/22/2019 12:28:00 AM,Tall Grass (2.5 feet)
2770500.0,33633.0,18.0,33.559299,-110.241501,6/16/2015 10:14:00 PM,Short Grass (1 foot)
41200.0,397.0,27.0,42.03577,-112.9582,6/4/2021 11:49:00 PM,Short Grass (1 foot)
500.0,1.5,48.0,40.301667,-76.0475,3/14/2021 6:04:00 PM,Hardwood Litter
385000.0,1006.0,69.0,42.56178,-111.5057,9/22/2018 7:53:00 PM,Brush (2 feet)
1236500.0,4647.9,1.0,47.62063,-103.2974,4/3/2021 10:38:00 PM,Tall Grass (2.5 feet)
260650.0,2248.0,23.0,40.14246,-111.8047,6/23/2017 7:43:00 PM,Short Grass (1 foot)
7000.0,1555.0,37.0,41.8941,-100.5679,3/2/2020 9:05:00 PM,Tall Grass (2.5 feet)
150000.0,1044.0,4.0,45.36577,-109.6567,11/16/2021 1:56:00 PM,Timber (Grass and Understory)
0.0,814.0,9.0,34.459043,-100.053987,12/23/2020 9:15:08 PM,Tall Grass (2.5 feet)
7229000.0,12387.0,10.0,44.44489,-109.4267,8/2/2016 8:20:00 PM,Brush (2 feet)
0.0,352.0,42.0,37.57999,-102.6119,2/13/2018 8:08:00 PM,Short Grass (1 foot)
178000.0,725.0,8.0,37.259,-114.127,5/18/2021 9:34:00 PM,Brush (2 feet)
0.0,37.0,1.0,30.14945828,-97.23927783,4/10/2021 10:46:05 PM,Timber (Grass and Understory)
170000.0,7408.0,15.0,43.299099,-116.521797,6/6/2015 6:45:00 PM,Brush (2 feet)
0.0,1036.0,2.0,26.29936784,-98.6171746,3/18/2022 5:57:37 PM,Tall Grass (2.5 feet)
0.0,18688.0,3.0,32.97183,-99.36771,10/28/2021 9:51:48 PM,Brush (2 feet)
0.0,6522.0,1.0,33.84326333,-98.43997667,7/19/2022 5:22:43 PM,Tall Grass (2.5 feet)
15000.0,197.0,5.0,29.91715,-84.97709,5/30/2016 11:51:00 PM,Southern Rough
780000.0,1322.0,5.0,39.788758,-106.023378,6/28/2018 2:14:00 PM,Timber (Litter and Understory)
1.0,1110.0,1.0,31.49033333,-99.84866667,7/12/2020 8:10:41 PM,Tall Grass (2.5 feet)
400000.0,3850.0,1.0,41.6127,-103.4209,8/27/2020 6:06:00 PM,Short Grass (1 foot)
5000.0,2577.0,38.0,34.157,-105.0769,6/14/2017 9:58:00 PM,Chaparral (6 feet)
715000.0,1772.0,37.0,39.3586,-112.2966,7/8/2022 7:59:00 PM,Short Grass (1 foot)
8200000.0,4615.0,122.0,34.47291,-118.36815,10/24/2019 8:42:44 PM,Tall Grass (2.5 feet)
16300000.0,16436.0,0.0,42.938548,-123.600268,8/27/2017 1:30:00 AM,Timber (Litter and Understory)
0.0,10906.6,4.0,64.03,-160.69667,6/21/2015 12:33:33 AM,Hardwood Litter
1300000.0,3079.4,227.0,48.383598,-117.891899,8/14/2015 11:46:00 PM,Timber (Grass and Understory)
1100000.0,128.0,46.0,45.5131,-112.1067,8/2/2020 1:59:00 AM,Timber (Litter and Understory)
1565492.0,3811.0,12.0,39.302502,-117.872101,8/14/2015 11:20:00 PM,Closed Timber Litter
10000.0,2754.0,13.0,35.09584,-89.09978,2/11/2022 6:14:00 PM,Timber (Grass and Understory)
24200.0,769.0,31.0,30.09064,-85.09113,9/16/2019 7:06:00 PM,Southern Rough
25000.0,107.0,21.0,37.43902,-84.25462,12/4/2017 4:37:00 PM,Hardwood Litter
100000.0,204.0,1.0,35.00039,-108.0683,4/24/2017 4:57:00 PM,Short Grass (1 foot)
0.0,1459.0,16.0,30.39558333,-98.7921,8/2/2022 5:42:22 PM,Tall Grass (2.5 feet)
0.0,360.0,2.0,31.528,-101.0895,1/25/2021 7:27:52 PM,Tall Grass (2.5 feet)
30000.0,532.0,6.0,35.20709,-96.04688,3/2/2022 9:30:00 PM,Timber (Litter and Understory)
4910000.0,51386.0,18.0,39.83768,-119.6529,7/28/2018 12:22:00 AM,Short Grass (1 foot)
25000.0,1178.0,9.0,36.6697,-92.8356,2/13/2016 6:12:00 PM,Hardwood Litter
18000.0,360.0,2.0,37.590497,-92.399322,11/17/2016 10:17:00 PM,Hardwood Litter
950000.0,5444.0,68.0,42.6854,-103.2114,9/13/2021 7:33:00 PM,Timber (Grass and Understory)
3165494.0,1795.0,128.0,42.8741,-122.6463,7/16/2018 12:16:49 PM,Timber (Litter and Understory)
240000.0,954.0,28.0,34.86205,-93.04115,11/21/2017 4:42:00 PM,Hardwood Litter
1500.0,0.1,2.0,37.9372,-111.6951,6/6/2020 12:21:00 PM,Timber (Grass and Understory)
20000.0,164.0,0.0,48.55008,-121.078,8/4/2021 4:57:00 PM,Timber (Litter and Understory)
225000.0,720.0,0.0,39.18042,-106.6099,9/21/2019 7:43:00 PM,Timber (Grass and Understory)
500000.0,5042.52,9.0,41.305883,-144.774533,7/1/2018 5:59:00 PM,Short Grass (1 foot)
800000.0,8025.9,111.0,44.173,-116.3925,9/29/2022 7:15:00 AM,Brush (2 feet)
710000.0,23900.0,10.0,46.65351,-119.7496,7/19/2018 10:15:00 PM,Short Grass (1 foot)
1.0,1000.0,32.0,32.30036667,-95.37,8/4/2020 10:48:00 PM,Short Grass (1 foot)
300000.0,979.1,4.0,46.74106,-115.5633,7/28/2021 11:52:00 PM,Timber (Litter and Understory)
40000.0,67.0,0.0,38.61968,-119.6655,6/23/2019 7:04:00 PM,Timber (Litter and Understory)
1350.0,3000.0,6.0,39.21151,-96.76109,11/13/2019 6:00:00 PM,Short Grass (1 foot)
1000.0,0.1,1.0,47.9797,-121.4056,7/31/2017 5:20:00 PM,Timber (Litter and Understory)
30640000.0,18316.0,140.0,40.74975,-123.1183,8/31/2017 12:05:00 AM,Timber (Grass and Understory)
36000.0,590.0,20.0,33.14988,-110.9517,8/16/2020 11:44:00 PM,Tall Grass (2.5 feet)
0.0,2.0,10.0,32.54478333,-94.66238333,5/16/2017 8:41:00 PM,Timber (Grass and Understory)
55000.0,261.5,52.0,31.44929,-109.6606,4/2/2018 10:10:00 PM,Brush (2 feet)
52000.0,263.0,1.0,44.61523,-113.6645,9/29/2022 12:10:50 PM,Timber (Litter and Understory)
50000.0,704.0,22.0,35.70411,-96.44465,3/5/2022 10:21:00 PM,Timber (Grass and Understory)
14500.0,59.0,1.0,48.82551,-117.0812,9/27/2022 10:23:20 PM,Timber (Litter and Understory)
450000.0,298.0,3.0,34.368198,-106.830803,3/20/2016 7:40:00 PM,Chaparral (6 feet)
20000.0,350.0,11.0,29.66826,-94.21318,1/8/2021 9:00:00 PM,Tall Grass (2.5 feet)
0.0,351.0,1.0,30.8269444,-98.7155556,7/23/2019 1:03:24 PM,Brush (2 feet)
1.0,396.0,26.0,35.359,-102.35,3/23/2017 8:32:00 PM,Tall Grass (2.5 feet)
0.0,766.0,7.0,30.54553333,-103.61673333,5/8/2016 3:21:00 PM,Brush (2 feet)
25000.0,225.0,10.0,33.11344,-79.79989,2/2/2017 5:20:00 PM,Hardwood Litter
15000.0,135.32,2.0,36.84852,-91.29865,3/26/2022 8:58:00 PM,Hardwood Litter
29100932.31,173393.0,4.0,44.17084,-122.232,9/8/2020 3:17:00 AM,Timber (Litter and Understory)
15000.0,1262.0,3.0,33.000025,-87.483401,2/1/2019 7:30:00 PM,Timber (Grass and Understory)
500000.0,286.0,237.0,47.737499,-117.700798,8/8/2015 11:36:00 PM,Timber (Grass and Understory)
21000.0,34.5,1.0,46.37514,-115.1039,8/12/2016 10:45:24 PM,Timber (Litter and Understory)
35000.0,799.0,0.0,31.7147,-110.2467,4/12/2017 11:35:00 PM,Tall Grass (2.5 feet)
5000.0,300.0,12.0,45.86598,-119.8069,8/8/2022 6:53:00 PM,Brush (2 feet)
0.0,1100.0,1.0,30.2836111,-100.6461111,8/8/2019 8:12:50 PM,Tall Grass (2.5 feet)
1854346.0,3512.0,3.0,39.34333,-117.831,7/20/2016 5:28:00 PM,Closed Timber Litter
95000.0,384.0,6.0,33.66808,-112.3976,4/8/2019 6:02:00 PM,Chaparral (6 feet)
